index,origin,destination,time
2931,zone_110,zone_44,698.8359162807465
2932,zone_110,zone_48,713.9557797908783
2933,zone_110,zone_49,754.7332156896591
2934,zone_110,zone_498,1751.5622893571854
2935,zone_110,zone_50,741.937161564827
2936,zone_110,zone_54,565.0248396396637
2937,zone_110,zone_540,1491.3492095470428
2938,zone_110,zone_546,1604.0588891506195
2939,zone_110,zone_55,511.21659910678864
2940,zone_110,zone_584,1653.357169866562
2941,zone_110,zone_60,607.2071869373322
2942,zone_110,zone_600,1055.0674488544464
2943,zone_110,zone_617,866.8017061948776
2944,zone_110,zone_629,1005.465785741806
2945,zone_110,zone_648,1012.4837236404419
2946,zone_110,zone_656,556.7472128868103
2947,zone_110,zone_658,588.8861223459244
2948,zone_110,zone_659,664.3180203437805
2949,zone_110,zone_681,289.09043538570404
2950,zone_110,zone_684,233.65179073810577
2951,zone_110,zone_690,631.5218317508698
2952,zone_110,zone_691,387.775128364563
2953,zone_110,zone_692,306.24731624126434
2954,zone_110,zone_696,462.9190694093704
2955,zone_110,zone_699,542.1756937503815
2956,zone_110,zone_71,683.6593942642212
2957,zone_110,zone_714,377.0749365091324
2958,zone_110,zone_716,320.9364277124405
2959,zone_110,zone_718,359.6818369626999
2960,zone_110,zone_719,308.2303204536438
2961,zone_110,zone_722,284.44678831100464
2962,zone_110,zone_723,302.0035171508789
2963,zone_110,zone_724,248.1998518705368
2964,zone_110,zone_725,340.1276630163193
2965,zone_110,zone_732,631.0811451673508
2966,zone_110,zone_736,984.3076934814453
2967,zone_110,zone_74,638.4936729669571
2968,zone_110,zone_767,1130.4239082336426
2969,zone_110,zone_77,661.9521260261536
2970,zone_110,zone_80,704.3004126548767
2972,zone_110,zone_86,771.2280166149139
2973,zone_110,zone_9,590.3138870000839
3153,zone_111,zone_100,713.736854672432
3154,zone_111,zone_109,209.87432444095612
3155,zone_111,zone_110,118.83451509475708
3156,zone_111,zone_114,143.94098901748657
3157,zone_111,zone_122,428.5165479183197
3158,zone_111,zone_125,532.8220762014389
3159,zone_111,zone_144,643.3936274051666
3160,zone_111,zone_21,564.5478768348694
3161,zone_111,zone_224,903.789320230484
3162,zone_111,zone_23,563.8673404455185
3163,zone_111,zone_318,1067.0586881637573
3164,zone_111,zone_374,1024.9741243124008
3165,zone_111,zone_41,628.2715803384781
3166,zone_111,zone_44,634.4636771678925
3167,zone_111,zone_572,1381.7509318590164
3168,zone_111,zone_599,840.9837664365768
3169,zone_111,zone_601,852.6803748607635
3170,zone_111,zone_609,934.1978956460953
3171,zone_111,zone_615,745.935374379158
3172,zone_111,zone_623,923.9039813280106
3173,zone_111,zone_684,323.2346099615097
3174,zone_111,zone_695,366.46590983867645
3175,zone_111,zone_696,463.8392058610916
3176,zone_111,zone_698,368.33050560951233
3177,zone_111,zone_712,470.1452372074127
3178,zone_111,zone_722,325.2061927318573
3179,zone_111,zone_724,288.95925629138947
3335,zone_112,zone_109,118.0997245311737
3336,zone_112,zone_11,536.3368428945541
3337,zone_112,zone_110,140.88583409786224
3338,zone_112,zone_111,121.56586980819702
3339,zone_112,zone_113,104.7196683883667
3340,zone_112,zone_118,292.43803322315216
3341,zone_112,zone_12,532.7574704885483
3342,zone_112,zone_129,436.04281079769135
3343,zone_112,zone_160,380.1310467720032
3344,zone_112,zone_171,532.4422680139542
3345,zone_112,zone_190,684.8891859054565
3346,zone_112,zone_21,563.0032408237457
3347,zone_112,zone_229,938.8950388431549
3348,zone_112,zone_291,1002.0497958660126
3349,zone_112,zone_34,626.0361968278885
